,nums,labels
7031,three hundred and thirty six; one thousand,1
7032,three hundred and forty five; five hundred and sixty five,1
7033,four hundred and seventy four; one hundred and fifty three,0
7034,seven hundred and eighty seven; one hundred and forty eight,0
7035,five hundred and forty three; seven hundred and forty six,1
7036,five hundred and thirty; one hundred and eleven,0
7037,seven hundred and thirty five; three hundred and nineteen,0
7038,thirty nine; nine hundred and fifty four,1
7039,nine hundred and sixty five; nine hundred and sixty three,0
7040,three hundred and eighteen; nine hundred and fifty four,1
7041,five hundred and sixteen; four hundred and forty,0
7042,thirty five; five hundred and four,1
7043,six hundred and twelve; seven hundred and thirty seven,1
7044,two hundred and seventy eight; six hundred and fifty five,1
7045,eight hundred and twelve; four hundred and seventy eight,0
7046,six hundred and twenty; four hundred and sixty four,0
7047,one hundred and fifty two; one hundred and seventy six,1
7048,seven hundred and fifty eight; five hundred and fifty six,0
7049,six hundred and seventy two; one hundred and fifty one,0
7050,eight hundred and four; nine hundred and twenty two,1
7051,six; three hundred and twenty seven,1
7052,five hundred and fifty nine; six hundred and twenty seven,1
7053,five hundred and fifty eight; nine hundred and forty four,1
7054,two hundred and four; one hundred and thirty five,0
7055,one hundred and eighty two; eight hundred and seventy five,1
7056,one hundred and fifty; ninety six,0
7057,six hundred and twenty three; one hundred and ninety one,0
7058,nine hundred and fifty four; ninety eight,0
7059,four hundred and sixty eight; six hundred and nine,1
7060,three hundred and sixty five; five hundred and sixty two,1
7061,eighty eight; three hundred and twenty,1
7062,five hundred and one; two hundred and forty seven,0
7063,four hundred and seventy nine; three hundred and eighty five,0
7064,four hundred and sixteen; seventy,0
7065,twenty two; five hundred and seventy seven,1
7066,four hundred and twenty six; three hundred and ninety six,0
7067,seven hundred and eighteen; three hundred and fifty two,0
7068,four hundred and forty eight; four hundred and thirty eight,0
7069,five hundred and fifty five; two hundred and eighty seven,0
7070,eight hundred and seventy one; two hundred and sixty two,0
7071,three hundred and sixty; seven hundred and forty two,1
7072,nine hundred and sixteen; two hundred and ninety seven,0
7073,five hundred and thirty three; seven hundred and fifty five,1
7074,five hundred and sixty; seven hundred and eighty three,1
7075,sixty two; thirty four,0
7076,eight hundred and seventy nine; seven hundred and sixty three,0
7077,twenty four; ninety seven,1
7078,two hundred and sixty four; five hundred and seven,1
7079,two hundred and seventy five; three hundred and fifty nine,1
7080,five hundred and eighty five; one hundred and thirty four,0
7081,seven hundred and thirty; four hundred and ninety nine,0
7082,five hundred and sixty one; two hundred and eleven,0
7083,eight hundred and seventy eight; two hundred and fifty seven,0
7084,two hundred and seventy seven; fifteen,0
7085,eight hundred and forty nine; six hundred and sixty seven,0
7086,five hundred and forty three; four hundred and sixty three,0
7087,one hundred and eighty nine; six hundred and nine,1
7088,four hundred and seventy two; five hundred and thirty,1
7089,seven hundred and thirty one; five hundred and nineteen,0
7090,fifty nine; three hundred and ninety five,1
7091,two hundred and twenty three; six hundred and ninety three,1
7092,five hundred and eighty seven; two hundred and seventy three,0
7093,four hundred and seventy three; two hundred and sixty,0
7094,five hundred and sixty three; eight hundred and thirty,1
7095,fifty three; seven hundred and eighty three,1
7096,three hundred and twenty two; seventy five,0
7097,one hundred and seventy; two hundred and thirty three,1
7098,five hundred and eighty three; eight hundred and ninety two,1
7099,three hundred and seventy two; eight hundred and seventy eight,1
7100,nine hundred and sixteen; six hundred and eighteen,0
7101,three hundred and seventy one; four hundred and forty eight,1
7102,two hundred and ninety six; nine hundred and nineteen,1
7103,three hundred and seventy three; four hundred and seventy six,1
7104,six hundred and twenty four; three hundred and twenty four,0
7105,sixty five; four hundred and seventy four,1
7106,seven hundred and fourteen; three hundred and thirty three,0
7107,one hundred and seven; eight hundred and eleven,1
7108,six hundred and sixty one; three hundred and seventy three,0
7109,five hundred and sixty seven; nine hundred and four,1
7110,fifty; eight hundred and fifty nine,1
7111,four hundred and eighty one; nine hundred and twenty eight,1
7112,four hundred and thirty seven; four hundred and eight,0
7113,nine hundred and sixty eight; four hundred and eighty seven,0
7114,five hundred and fifty seven; four hundred and eighty two,0
7115,two hundred and seventy one; five hundred and thirty three,1
7116,five hundred and eighty five; three hundred and sixty seven,0
7117,six hundred and ninety two; three hundred and twenty three,0
7118,nine hundred and thirty nine; four hundred and twenty four,0
7119,eight hundred and ninety eight; nine hundred and fifty seven,1
7120,eight hundred and twenty nine; nine hundred and ninety eight,1
7121,five hundred and fifty nine; two hundred and forty eight,0
7122,two hundred and thirty four; four hundred and twenty four,1
7123,one hundred and thirty three; nine hundred and nine,1
7124,eight hundred and eighty two; ninety six,0
7125,one hundred and thirty one; two hundred and thirty two,1
7126,two hundred and forty five; six hundred and fifty one,1
7127,two hundred and fifty seven; nine hundred and thirty three,1
7128,nine hundred and sixty four; two hundred and seventy eight,0
7129,seven hundred and twenty four; two hundred and seventy two,0
7130,eight hundred and fifty three; nine hundred and ninety seven,1
7131,eight hundred and thirty five; eight hundred and twenty four,0
7132,seven hundred and forty three; five hundred and fifty seven,0
7133,five hundred and eighteen; seven hundred and seventy seven,1
7134,six hundred and fifty eight; one hundred and sixty nine,0
7135,nine hundred and fifty one; six hundred and forty two,0
7136,nine hundred and seventy one; four hundred and three,0
7137,one hundred and seventy eight; six hundred and forty nine,1
7138,five hundred and sixty eight; one hundred and twenty four,0
7139,six hundred and ninety five; eight hundred and thirty six,1
7140,four hundred and three; two hundred and thirty eight,0
7141,seven hundred and twenty; eight hundred and ninety six,1
7142,thirty four; two hundred and thirty nine,1
7143,four hundred and ninety one; four hundred and ninety eight,1
7144,sixteen; four hundred and eighty four,1
7145,two hundred and thirty two; eight hundred and nine,1
7146,six hundred and eighty nine; twelve,0
7147,forty six; five hundred and twenty nine,1
7148,nine hundred and sixty eight; six hundred and fifty four,0
7149,nine hundred and ninety nine; three hundred and twenty five,0
7150,eight hundred and twenty; six hundred and thirty five,0
7151,eight hundred and eighteen; six hundred and sixty four,0
7152,nine hundred and seventy; three hundred and twenty eight,0
7153,six hundred and sixty; eight hundred and sixty three,1
7154,three hundred and seventy four; two hundred and thirty one,0
7155,ninety three; nine hundred and eighty two,1
7156,seven hundred and seventy nine; nine hundred and fifteen,1
7157,two hundred and fifty two; nine hundred and thirty one,1
7158,sixty nine; eight hundred and twenty five,1
7159,one hundred and sixty; two hundred and twenty seven,1
7160,nine hundred and fifty three; seven hundred and eighty six,0
7161,nine hundred and fifty nine; five hundred and seventy nine,0
7162,four hundred and ninety seven; nine hundred and twenty six,1
7163,six hundred and seventy five; nine hundred and eight,1
7164,nine hundred and twenty seven; six hundred and ninety seven,0
7165,three hundred and thirty five; seven hundred and sixty four,1
7166,five hundred and sixty eight; six hundred and eighty three,1
7167,five hundred and ninety; seven hundred and seventy four,1
7168,fifty five; eight hundred and eighty seven,1
7169,seven hundred and one; two hundred and seventy seven,0
7170,one hundred and ninety seven; four hundred and thirty,1
7171,six hundred and eighty six; six hundred and eighteen,0
7172,three hundred and thirty; one hundred and twenty one,0
7173,fifty one; one hundred and thirty six,1
7174,two hundred and thirty eight; five hundred and twenty three,1
7175,three hundred and twenty five; three hundred and ninety seven,1
7176,one hundred and twenty seven; nine hundred and fifty two,1
7177,nine hundred and twenty nine; eighty three,0
7178,six hundred and fifteen; three hundred and eighty nine,0
7179,one hundred and ninety eight; nine hundred and nine,1
7180,eight hundred and seventy two; three hundred and seventy seven,0
7181,one hundred and eleven; seven hundred and twenty one,1
7182,three hundred and seventy five; six hundred and ninety seven,1
7183,five hundred and five; seven hundred and thirty eight,1
7184,seven hundred and sixty six; four hundred and twenty two,0
7185,eight hundred and seventy three; three,0
7186,eight hundred and thirty one; nine hundred and eighty one,1
7187,four hundred and forty; four hundred and thirty one,0
7188,four hundred and forty three; four hundred and thirty nine,0
7189,seven hundred and fifty five; one hundred and seventy five,0
7190,five hundred and sixty five; nine hundred and fifty eight,1
7191,three hundred and twenty seven; three hundred and seventy nine,1
7192,four hundred and fifteen; twenty seven,0
7193,one hundred and sixty nine; two hundred and forty one,1
7194,eight hundred and thirteen; seven hundred and forty one,0
7195,eighty three; eight hundred and fifty nine,1
7196,two hundred and fourteen; five hundred and seven,1
7197,two hundred and seventy; one hundred and twenty one,0
7198,one hundred and sixty; six hundred and fifty nine,1
7199,two hundred and fifty five; four hundred and four,1
7200,eight hundred and fifty four; three hundred and thirty six,0
7201,two hundred and eighty eight; one hundred and forty nine,0
7202,five hundred and eighteen; six hundred and seventy two,1
7203,nine hundred and forty six; fifty three,0
7204,sixteen; seven hundred and fifty two,1
7205,one hundred and thirty two; five hundred and sixty one,1
7206,one hundred and ninety nine; five hundred and ninety eight,1
7207,seven hundred and sixty seven; four hundred and twenty one,0
7208,two hundred and thirty one; one hundred and ninety two,0
7209,one hundred and twenty one; two hundred and seventy six,1
7210,five hundred and sixty five; four hundred and fifty six,0
7211,three hundred and thirty seven; three hundred and eight,0
7212,five hundred and thirty three; forty five,0
7213,one hundred and twenty six; four hundred and seventy,1
7214,one hundred and eighty two; four hundred and twenty,1
7215,three hundred and seventy three; one hundred and twenty seven,0
7216,eight hundred and eighty three; four hundred and twenty seven,0
7217,eight hundred and thirty four; five hundred and sixty three,0
7218,six hundred and seventy four; eight hundred and seventy,1
7219,eight hundred and nineteen; nine hundred and seventy eight,1
7220,sixty nine; fifty two,0
7221,one hundred and sixty three; six hundred and thirteen,1
7222,fifty seven; four hundred and seventy nine,1
7223,six hundred and eighty eight; eight hundred and seventy four,1
7224,five hundred and three; four hundred and thirty six,0
7225,four hundred and fifty seven; seven hundred and twenty nine,1
7226,six hundred and twenty two; three hundred and eleven,0
7227,three hundred and sixty; one hundred and seventy five,0
7228,seven hundred and seventeen; nine hundred and forty,1
7229,one hundred and fifty three; three hundred and eighty seven,1
7230,eighty eight; seven hundred and twenty eight,1
7231,three hundred and fourteen; nine hundred and eighty five,1
7232,eighty one; eight hundred and seventy nine,1
7233,three hundred and eighty three; nine hundred and twenty eight,1
7234,six hundred and eighty six; six hundred and ninety five,1
7235,six hundred and thirty three; sixty three,0
7236,eight hundred and sixty three; six hundred and twenty two,0
7237,eight hundred and forty six; eight hundred and twelve,0
7238,fifty five; two hundred and seven,1
7239,five hundred and thirty six; four hundred and ninety four,0
7240,six hundred and seventy five; nine hundred and twenty two,1
7241,three hundred and fifty three; five hundred and seventy six,1
7242,five hundred and six; seven hundred and thirty seven,1
7243,one hundred and twenty seven; eight hundred and fifty four,1
7244,four hundred and eighty four; seven hundred and forty,1
7245,four hundred and sixty six; eight hundred and fifty one,1
7246,three hundred and sixty one; one hundred and one,0
7247,eight hundred and forty eight; two hundred and fourteen,0
7248,three hundred and two; fifty two,0
7249,two hundred and sixty nine; three hundred and ninety one,1
7250,thirty nine; six hundred and sixty nine,1
7251,six hundred and sixty three; nine hundred and ninety two,1
7252,six hundred and eighty; four hundred and thirty two,0
7253,three hundred and seventy seven; eight hundred and sixteen,1
7254,seventy seven; sixty one,0
7255,four hundred and sixty one; one hundred and seventy nine,0
7256,nine hundred and fifty; nine hundred and nineteen,0
7257,one hundred and eighty nine; three hundred and fifty eight,1
7258,four hundred and twenty two; seventeen,0
7259,seven hundred and twenty five; nine hundred and sixty four,1
7260,nine hundred and ninety four; eight hundred and eighty five,0
7261,eight hundred and ninety six; nine hundred and thirty four,1
7262,five hundred and sixty one; one hundred and sixty nine,0
7263,one hundred and ninety three; nine hundred and eighty three,1
7264,two hundred and sixty seven; nine hundred and sixty four,1
7265,four hundred and ninety nine; four hundred and seventy six,0
7266,five hundred and fifty two; four hundred and six,0
7267,eight hundred and seventy seven; nine hundred and twelve,1
7268,six hundred and five; seven hundred and eighteen,1
7269,six hundred and forty; one hundred and thirty five,0
7270,six hundred; four hundred and seventy eight,0
7271,five hundred and sixteen; one hundred and forty eight,0
7272,eight hundred and seventeen; four hundred and forty eight,0
7273,four hundred and thirty two; seven hundred and twenty seven,1
7274,nine hundred and ninety six; four hundred and forty one,0
7275,sixty two; three hundred and eighty one,1
7276,five hundred and eighty six; five hundred and seventy eight,0
7277,one hundred and fifty nine; five hundred and ninety one,1
7278,eight hundred and sixty five; one hundred and fifty eight,0
7279,four hundred and forty eight; two hundred and four,0
7280,four hundred and five; six hundred and forty nine,1
7281,two hundred and seventy nine; three hundred and nine,1
7282,one hundred and eighty one; five hundred and seventy five,1
7283,four hundred and twelve; two hundred and seventy,0
7284,three hundred and one; one hundred and fifty,0
7285,five hundred and thirteen; nine hundred and twenty four,1
7286,four hundred and eighty one; eighty two,0
7287,nine hundred and ninety three; nine hundred and sixty nine,0
7288,seven hundred and fifty two; three hundred and ninety four,0
7289,six hundred and eighty five; thirty seven,0
7290,eight hundred and sixty eight; five hundred and fifty five,0
7291,four hundred and seven; two hundred and two,0
7292,seven hundred and thirty seven; two hundred and fifty one,0
7293,nine hundred and sixteen; six hundred and ninety two,0
7294,four hundred and ninety five; eight hundred and sixty nine,1
7295,six hundred and eighty seven; four hundred and fifty four,0
7296,fifty nine; eight hundred and sixty seven,1
7297,three hundred and twenty two; eight hundred and seventy five,1
7298,sixty eight; three hundred and fifty four,1
7299,five hundred and eighty nine; two hundred and thirty,0
7300,eight hundred and twenty five; nine hundred and seventeen,1
7301,nine hundred and fifty nine; forty seven,0
7302,nine hundred and fourteen; nine hundred and forty,1
7303,nine hundred and eighty one; five hundred and fifty nine,0
7304,three hundred and seventy six; five hundred and six,1
7305,four hundred and eighty; forty three,0
7306,six hundred and forty; one hundred and thirty nine,0
7307,nine hundred and sixty three; one hundred and nineteen,0
7308,three hundred and sixty; nine hundred and ninety five,1
7309,seven hundred and ninety; six hundred and sixty one,0
7310,four hundred and twenty one; seven hundred and seventy six,1
7311,four hundred and eighty eight; six hundred and fifty seven,1
7312,four hundred and seventy three; six hundred and forty five,1
7313,six hundred and seventeen; five hundred and eighty five,0
7314,two hundred and ninety one; five hundred and seventy two,1
7315,nine hundred and forty seven; four hundred and forty three,0
7316,seven hundred and four; seven hundred and seventy seven,1
7317,eight hundred and fifteen; two hundred and eighty three,0
7318,four hundred and seventy two; forty two,0
7319,eight hundred and fourteen; one hundred and thirty nine,0
7320,five hundred and twenty three; seven hundred and eighteen,1
7321,four hundred and forty four; eight hundred and seventy two,1
7322,six hundred; six hundred and twenty eight,1
7323,three hundred and sixty six; four hundred and seventy four,1
7324,three hundred and four; seven hundred and twenty eight,1
7325,two hundred and thirty three; nine hundred and seventy four,1
7326,nine hundred and twenty one; seven hundred and fifteen,0
7327,nine hundred and sixty one; eight hundred and thirty three,0
7328,sixty seven; five hundred and sixty,1
7329,one hundred and eighteen; four hundred and forty nine,1
7330,four hundred and eighty three; two hundred and fifty four,0
7331,five hundred and ninety three; eight hundred and seventy four,1
7332,five hundred and forty eight; eight hundred and seventy two,1
7333,eight hundred and seventeen; three hundred and eighty,0
7334,nine hundred and seventy two; three hundred and thirty six,0
7335,seventy eight; five hundred and fifty two,1
7336,eight hundred and fourteen; five hundred and forty four,0
7337,one hundred and forty eight; two hundred and sixty two,1
7338,one hundred and three; sixty five,0
7339,five hundred and twenty five; one hundred and ninety,0
7340,three; two hundred and fifty seven,1
7341,one hundred and six; nine hundred and twenty two,1
7342,nine hundred and eighty eight; seven hundred and eighteen,0
7343,five hundred and nine; seven hundred and fifty nine,1
7344,nine hundred and eighty six; three hundred and twenty,0
7345,sixty three; nine hundred and eighty four,1
7346,six hundred and fifty five; sixty four,0
7347,seventy one; fifty three,0
7348,six hundred and eighty six; nine hundred and ninety eight,1
7349,one hundred and sixteen; five hundred and forty one,1
7350,nine hundred and sixty one; eight hundred and eight,0
7351,six hundred and thirty four; seven hundred and thirteen,1
7352,one hundred and fifty four; three hundred and sixty four,1
7353,three hundred and ninety three; eight hundred and nine,1
7354,one hundred and thirty five; three hundred and thirty,1
7355,thirty five; two hundred and twenty nine,1
7356,four hundred and twenty four; sixty three,0
7357,three hundred and fifty three; three hundred and seventy one,1
7358,eighteen; two hundred and nine,1
7359,six hundred and forty three; ninety eight,0
7360,thirty three; six hundred and seventy eight,1
7361,nine hundred and fifty nine; six hundred and fifty seven,0
7362,five hundred and seventy five; nine hundred and thirty two,1
7363,five hundred and sixty six; nine hundred and eighteen,1
7364,fifty seven; nine hundred and sixty,1
7365,sixty two; six hundred and thirty eight,1
7366,one hundred and ninety eight; six hundred and forty four,1
7367,six hundred and five; two hundred and sixty eight,0
7368,three hundred and sixty six; two hundred and eighteen,0
7369,eight hundred and forty nine; one hundred and nineteen,0
7370,one hundred and sixty one; four hundred and thirty eight,1
7371,four hundred and ninety three; eight hundred and fifty three,1
7372,six hundred and fourteen; five hundred and ninety eight,0
7373,seven hundred and fifty eight; six hundred and eight,0
7374,three hundred and seventy three; four hundred and thirty one,1
7375,seven hundred and seventy five; five hundred and fifty one,0
7376,two hundred and sixty four; five hundred and forty one,1
7377,two hundred and seventeen; nine hundred and sixty six,1
7378,nine hundred and seventy nine; seven hundred and forty eight,0
7379,three hundred and sixty six; three hundred and thirty five,0
7380,three hundred and thirty three; nine hundred and thirty seven,1
7381,seven hundred and seventeen; two hundred and eighteen,0
7382,nine hundred and twenty nine; eight hundred and fifty four,0
7383,five hundred; two hundred and thirty six,0
7384,eight hundred and ten; six hundred and fifty seven,0
7385,six hundred and forty eight; nine hundred and fifty five,1
7386,six hundred and sixty nine; seven hundred and nineteen,1
7387,five hundred and seventy two; five hundred and eighty,1
7388,one hundred and ten; one hundred and eighty,1
7389,six hundred and two; one hundred and seventy six,0
7390,four hundred and sixty nine; eight hundred and forty seven,1
7391,one hundred and ninety; two hundred and thirty six,1
7392,three hundred and twenty seven; four hundred and sixty five,1
7393,nine hundred and fifty two; eight hundred and forty eight,0
7394,two hundred and seventy nine; nine hundred and sixty one,1
7395,eight hundred and eleven; nine hundred and eighty,1
7396,one hundred and fifteen; one hundred and thirty four,1
7397,five hundred and eighty six; nine hundred and six,1
7398,forty nine; one hundred and ten,1
7399,nine hundred and eighty one; three hundred and ten,0
7400,six hundred and forty four; three hundred and forty three,0
7401,nine hundred and thirty six; four hundred and ninety two,0
7402,thirty two; two hundred and seventy one,1
7403,six hundred and thirty one; nine hundred and twenty,1
7404,seven hundred and sixty two; three hundred and eighty one,0
7405,six hundred and eighty five; three hundred and eighty one,0
7406,eighty four; one hundred and forty,1
7407,nine hundred and twenty six; two hundred and ninety three,0
7408,five hundred and seventy one; eight hundred and sixty eight,1
7409,two hundred and seventy; three hundred and eleven,1
7410,nine hundred and thirty four; one hundred and fifty three,0
7411,four hundred and four; eight hundred and seventeen,1
7412,three hundred and nine; nine hundred and fifty one,1
7413,four hundred and thirty four; four hundred and twenty five,0
7414,eight hundred and eighty one; seven hundred and forty five,0
7415,two hundred and three; one hundred and sixty three,0
7416,seven hundred and seventy; four hundred and sixty,0
7417,six hundred and one; thirty,0
7418,three hundred and thirty one; two hundred and forty nine,0
7419,five hundred and nine; six hundred and sixty three,1
7420,seven hundred and ninety one; eight hundred and fifty five,1
7421,nine hundred and twenty one; eight hundred and eighty seven,0
7422,one hundred and forty five; six hundred and seventy two,1
7423,nine hundred and three; seven hundred and sixty,0
7424,nine hundred and eighty four; two hundred and eighty seven,0
7425,two hundred and twenty six; one hundred and twenty eight,0
7426,four hundred and seventy five; eight hundred and fifteen,1
7427,two hundred and eighteen; eight hundred and sixty six,1
7428,nine hundred and twenty six; eight hundred and eighty five,0
7429,one hundred and seventy one; two hundred and eighty one,1
7430,one hundred and fifty; three hundred,1
7431,seven hundred and seventy three; four hundred and forty four,0
7432,six hundred and fifty three; three hundred and seventy,0
7433,five hundred and thirty two; three hundred and sixteen,0
7434,one hundred and sixty seven; four hundred and seventy four,1
7435,one hundred and six; nine hundred and ninety six,1
7436,six hundred and sixty five; eight hundred and twenty five,1
7437,eighty two; eight hundred and eighty four,1
7438,nine hundred and forty seven; seven hundred and ninety nine,0
7439,eight hundred and seventy five; five hundred and twelve,0
7440,nine hundred and ninety seven; four hundred and sixty seven,0
7441,seven hundred and fifty eight; eight hundred and forty,1
7442,three hundred and eight; nine hundred and forty two,1
7443,four hundred and sixty; four hundred and thirty seven,0
7444,four hundred and sixty four; three hundred and thirteen,0
7445,thirty one; nine hundred and twenty seven,1
7446,two hundred and sixty four; three hundred and seventy seven,1
7447,seven hundred and forty four; one thousand,1
7448,five hundred and four; sixty five,0
7449,seven hundred and sixteen; five hundred and sixty one,0
7450,three hundred and seventy; five hundred and forty nine,1
7451,three hundred and sixteen; seven hundred and thirty,1
7452,six hundred and ninety four; nine hundred and eighty,1
7453,three hundred and sixty seven; four hundred and thirty one,1
7454,eight hundred and thirty three; two hundred and eighteen,0
7455,five hundred and twenty three; one hundred and seventy four,0
7456,four hundred and thirty four; two,0
7457,seven hundred and sixty seven; two hundred and seventy five,0
7458,seven hundred and ninety three; eight hundred,1
7459,eight hundred and eighty one; four hundred and eighteen,0
7460,one hundred and fifty one; ninety eight,0
7461,three hundred and twenty eight; two hundred and eighty,0
7462,eight hundred and ten; four hundred and sixty nine,0
7463,eighty two; four hundred and seventy seven,1
7464,three hundred and sixty nine; six hundred and fifteen,1
7465,six hundred and eleven; nine hundred and eighty two,1
7466,five hundred and sixty two; thirty five,0
7467,three hundred and sixty two; six hundred and eighty eight,1
7468,eight hundred and seventy five; nine hundred and eighty two,1
7469,seven hundred and eighty two; four hundred and thirty two,0
7470,nine hundred and seventy nine; three hundred and twenty nine,0
7471,eight hundred and ninety three; four hundred and thirty five,0
7472,eight hundred and thirty two; nine hundred and eighty six,1
7473,five hundred and eighty two; six hundred and seventy three,1
7474,nine hundred and seventeen; eight hundred and eighteen,0
7475,four hundred and sixteen; four hundred and seventy one,1
7476,seven hundred and seventy six; five hundred,0
7477,nine hundred and ninety seven; two hundred and twenty one,0
7478,eight hundred and eighty seven; eight hundred and seventy two,0
7479,three hundred and thirty three; six hundred and twenty one,1
7480,five hundred and twenty five; two hundred and ninety nine,0
7481,nine hundred and twenty four; four hundred and forty two,0
7482,three hundred and forty four; seven hundred and fifteen,1
7483,eighty eight; three,0
7484,seven hundred and eighty five; one hundred and eighty nine,0
7485,three hundred and twenty; eight hundred and eighty nine,1
7486,three hundred and ten; two hundred and seventy four,0
7487,four hundred and eighty five; nine hundred and sixty seven,1
7488,nine hundred and ninety five; twenty,0
7489,one hundred and ninety four; one hundred and ninety five,1
7490,five hundred and seventy seven; seven hundred and sixty nine,1
7491,seven hundred and sixty nine; one hundred and eight,0
7492,one hundred and four; two hundred and fifty one,1
7493,six hundred and sixty six; four hundred and ninety two,0
7494,eight hundred and forty six; two hundred and thirty seven,0
7495,nine hundred and forty one; eight hundred and twenty five,0
7496,three hundred and sixty six; eight hundred and seventy four,1
7497,eight hundred and twenty one; five hundred and eight,0
7498,three hundred and sixty seven; two hundred and twenty nine,0
7499,five hundred and sixty nine; one hundred and one,0
7500,six hundred and forty one; one hundred and twelve,0
7501,four hundred and five; five hundred and eighty eight,1
7502,six hundred and eighty two; seventy six,0
7503,eighty five; five hundred and ninety eight,1
7504,one hundred and seventy nine; nine hundred and sixty,1
7505,one hundred and thirty eight; five hundred and seventy seven,1
7506,four hundred and eighty seven; four hundred and twenty five,0
7507,one hundred and fifteen; four hundred and twenty four,1
7508,three hundred and sixty nine; three hundred and twenty one,0
7509,seven hundred and fifty four; fifty seven,0
7510,seven hundred and ninety seven; seven hundred and fifty eight,0
7511,eight hundred and nineteen; three hundred and eight,0
7512,four hundred and fifty two; two hundred and forty nine,0
7513,nine hundred and twenty six; six hundred and sixty three,0
7514,four hundred and ninety one; three hundred,0
7515,four hundred and fifty six; three hundred and sixty six,0
7516,five hundred and eighty two; eighty two,0
7517,seven hundred and sixty; six hundred and eight,0
7518,two hundred and ninety five; eight hundred and nineteen,1
7519,three hundred and eighty seven; eight hundred and twenty two,1
7520,five hundred and four; nine hundred and thirty eight,1
7521,thirteen; ninety six,1
7522,two hundred and forty eight; nine hundred and forty four,1
7523,three hundred and seventy six; seven,0
7524,five hundred and ten; nine hundred and forty six,1
7525,six hundred and thirty nine; two hundred and eighteen,0
7526,one hundred and six; nine hundred and seventy two,1
7527,two hundred and thirty seven; five hundred and seventy,1
7528,four hundred and ninety two; nine hundred and seventy four,1
7529,five hundred and forty six; seven hundred and two,1
7530,one hundred and fifty four; nine hundred and forty,1
7531,eight hundred and ninety; one hundred and sixty six,0
7532,six hundred and sixty five; one hundred and twenty seven,0
7533,four hundred and eleven; six hundred and ninety nine,1
7534,five hundred and seventy; six hundred and two,1
7535,six hundred and thirty six; six hundred and sixty six,1
7536,twenty six; four hundred and fifty five,1
7537,nine hundred and eighty seven; two hundred and forty,0
7538,four hundred and fifty four; one hundred and sixty five,0
7539,one hundred and twenty nine; one hundred and seventy,1
7540,three hundred and forty eight; six hundred and thirty seven,1
7541,five hundred and eight; eight hundred and thirty two,1
7542,four hundred and eight; five hundred and sixty one,1
7543,one hundred and eighty four; four hundred and thirty nine,1
7544,five hundred and fifty three; four hundred and sixty,0
7545,one hundred and twenty three; six hundred and eighty,1
7546,one hundred and twenty eight; one hundred and seventy two,1
7547,ninety; one hundred and two,1
7548,seven hundred and ninety three; three hundred and ninety nine,0
7549,two hundred and forty nine; twenty five,0
7550,eight hundred and eighty; eight hundred and seventeen,0
7551,five hundred and thirty six; one hundred and seventy four,0
7552,four hundred and ninety seven; one hundred and seventy two,0
7553,five hundred and seventy three; nine hundred and nineteen,1
7554,seventy six; two hundred and fifteen,1
7555,three hundred and thirty three; two hundred and seventy two,0
7556,one hundred and eighty seven; three hundred and fifty seven,1
7557,five hundred and thirty two; two hundred and sixty two,0
7558,seven hundred and forty two; eight hundred and sixty six,1
7559,seven hundred and eighty three; two hundred and thirty two,0
7560,fifty nine; two hundred and ninety two,1
7561,seven hundred and twenty five; one hundred and thirty,0
7562,seven hundred and ninety four; six hundred and twenty one,0
7563,nine hundred and twenty two; four hundred and thirty one,0
7564,six hundred and eighty eight; seven hundred and seventy four,1
7565,two hundred and fifty five; four hundred and fifty five,1
7566,eight hundred and seventy four; five hundred and eighty five,0
7567,one hundred and four; four hundred and seventy eight,1
7568,eight hundred and eighty one; seven hundred and forty nine,0
7569,ninety four; four hundred and forty seven,1
7570,four hundred and thirty; one hundred and ninety nine,0
7571,three hundred and fifty six; three hundred and eighty seven,1
7572,six hundred and nineteen; six hundred and seven,0
7573,five hundred and fifty one; two hundred and fifty nine,0
7574,one hundred and fourteen; two hundred and thirty nine,1
7575,three hundred and forty three; one hundred and forty one,0
7576,three hundred and seventeen; nine hundred and one,1
7577,six hundred and twenty two; eight hundred and three,1
7578,four hundred and ninety nine; one hundred and sixty two,0
7579,six hundred and eleven; six hundred and sixty three,1
7580,eight hundred and sixty five; three hundred and eighty one,0
7581,four hundred and twenty six; four hundred and three,0
7582,five hundred and fifty eight; seven hundred and fifty nine,1
7583,three hundred and five; five hundred and ninety five,1
7584,three hundred and forty nine; seven hundred and twenty one,1
7585,three hundred and twenty; five hundred and three,1
7586,nine hundred and ten; eight hundred and ninety six,0
7587,eight hundred and thirty eight; five hundred and forty one,0
7588,one hundred and twenty nine; three hundred and eleven,1
7589,two hundred and sixty one; nine hundred and ninety five,1
7590,six hundred and thirty six; eight hundred and sixty one,1
7591,three hundred and seven; one hundred and forty two,0
7592,six hundred and thirty three; nine hundred and fifty eight,1
7593,nine hundred and eighty three; seven hundred and seventy three,0
7594,one hundred and seventy two; nine hundred and sixty nine,1
7595,six hundred and sixty five; seven hundred,1
7596,five hundred and sixty nine; five hundred and eighty nine,1
7597,five hundred and fifty four; seven hundred and thirty nine,1
7598,four hundred and two; nine hundred and eighty six,1
7599,three hundred and fifteen; nine hundred and eighty three,1
7600,seventy two; five hundred and ninety nine,1
7601,eight hundred and six; seven hundred and six,0
7602,nine hundred and fifty one; seven hundred and forty seven,0
7603,five hundred and fifty four; two hundred and eighty,0
